Z@0,Z@1,Z@2,Z@3,Z@4,Z@5,Z@6,Z@7,Z@8,Z@9,Z@10,Z@11,Z@12,Z@13,Z@14,Z@15,Z@16,Z@17,Z@18,Z@19,Z@20,Z@21,Z@22,Z@23,Z@24,Z@25,Z@26,Z@27,Z@28,Z@29,Z@30,Z@31,Z@32,Z@33,Z@34,Z@35,Z@36,Z@37,Z@38,Z@39,Z@40,Z@41,Z@42,Z@43,Z@44,Z@45,Z@46,Z@48,Z@49,Z@50,Z@52,Z@53,Z@54,Z@55,Z@56,Z@57,Z@58,Z@59,Z@60,Z@61,Z@62,Z@63,Z@64,Z@65,Z@66,Z@67,Z@68,Z@69,Z@70,Z@71,Z@72,Z@73,Z@74,Z@75,Z@76,Z@77,Z@78,Z@79,Z@80,Z@81,Z@82,Z@83,Z@84,Z@85,Z@86,Z@87,Z@88,Z@89,Z@90,Z@91,Z@92,Z@93,Z@94,Z@95,Z@96,Z@97,Z@98,Z@99,Z@100,Z@101,Z@102,Z@103,Z@104,Z@105,Z@106,Z@107,Z@108,Z@109,Z@110,Z@111,Z@112,Z@114,Z@115,Z@116,Z@118,Z@119,Z@120,Z@121,Z@122,Z@123,Z@124,Z@125,Z@126,Z@127,Z@128,Z@129,Z@130,Z@131,Z@132,Z@133,Z@134,Z@135,Z@136,Z@137,y
-0.127223696,0.200127166,-0.211760013,-0.274314808,-0.744321486,-0.269994387,-0.272055415,-0.226117394,0.111668407,-0.238145127,-0.230098161,1.177408813,0.221502708,0.031915707,0.247915686,-0.059889195,-0.087636304,0.041667977,0.339813088,1.432255838,-0.496589772,-0.070073404,-0.151250285,-0.277220278,0.351798063,0.449347877,-0.132050192,-0.461330632,0.512321468,0.613318573,-0.184408103,-0.667915338,0.517657198,0.791290143,-0.170433888,-0.535011687,0.603358851,0.76471933,0.279137216,-0.27801839,0.249843162,0.335372315,0.073384036,-0.057855746,0.30165984,0.308195771,0.423186761,0.791955441,0.791955441,-0.062136645,0.760203804,0.760203804,0.073759017,0.880413378,0.648870729,-0.330633011,-0.478364599,-0.487764186,0.477184282,0.586666499,0.057904557,0.856734202,0.492513793,-0.388001088,-0.170396455,-0.122498524,-0.493383507,0.074875455,-0.253585322,-0.35525322,-0.24940251,-0.231189521,-0.182939766,-0.222446677,-0.229114441,-0.045857828,0.250775039,-0.04910464,1.630254086,-0.135235011,-0.138677846,-0.903521569,-0.809120788,-0.814546421,-0.621660895,-0.168389787,-0.862578076,-0.296737927,0.389274239,0.495077981,-0.221386511,-0.464810235,0.702390444,0.754397248,-0.875729061,-0.40288651,0.271090994,0.458835182,-0.867548399,-0.608913846,0.38825343,0.671387262,0.154596992,-0.424691872,0.350138319,0.497131783,0.204710522,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,0.719144018,1.139447025,1.139447025,-0.384855956,0.347685968,-1.015361745,-0.747083929,0.375201029,-0.287146813,0.683746843,0.6214224,-0.371105172,0.405689867,-0.855944655,-0.708392728,-2.440258762,-1.165653437,0.432516492,0.75435318,1.304939204,0.726989661,0
-0.218289612,-0.012489923,0.424050754,-0.274314808,0.434392513,-0.250830274,-0.261144554,-0.20287892,0.111668407,-0.219676985,-0.207192269,-0.182805611,-0.093175941,-0.172875957,-0.047425033,-0.172033135,-0.191946067,0.16721401,0.750606306,-0.701876617,0.36911189,0.906065416,-0.522909982,-0.277220278,0.351798063,0.449347877,0.159811641,-0.461330632,0.512321468,0.613318573,-0.429330598,-0.23864357,0.517657198,0.518807938,-0.442085553,-0.471739822,0.603358851,0.726099747,-0.296471596,-0.27801839,0.249843162,0.335372315,-0.28520828,-0.057855746,0.30165984,0.308195771,-0.027645831,0.791955441,0.791955441,-0.292891956,0.760203804,0.760203804,-0.282682384,-0.832282525,0.648870729,0.907174325,1.162848816,-0.222996857,0.477184282,0.430690808,-0.243855683,-0.808972394,0.435045755,0.785175596,-0.150675177,-0.119399064,-0.143842738,0.9718834,1.099622765,-0.276365013,-0.142630155,-0.162474235,-0.124130388,-0.152773046,-0.161080639,-0.060875539,-0.145585736,-0.188787689,-0.080379991,-0.181475099,-0.186501697,0.506845097,0.334942518,-0.201590006,0.096375365,0.406706406,-0.358549219,-0.296737927,0.389274239,0.495077981,0.377069267,-0.635673279,0.356037798,0.643068361,-0.294432004,0.016451491,-0.092997583,-0.079279892,-0.21032102,0.121538878,-0.072522407,-0.130300561,1.462300681,-0.424691872,0.350138319,0.497131783,0.692606987,-0.0869659,0.429896483,0.442092188,0.632027049,1.172959814,1.172959814,-0.494788251,-0.876886115,-0.876886115,0.64814664,0.347685968,0.279717702,-0.119119328,-0.874778224,-0.452771215,-0.2114758,0.129507483,0.616105995,0.26814802,0.254713336,-0.073689866,-1.293253369,-0.02499359,-0.502569919,1.834072015,-0.76567956,-0.367606419,0
1.086988516,3.389383503,0.424050754,0.574856097,0.434392513,-0.303977551,-0.285625926,-0.231215067,0.111499858,-0.249740946,-0.235111985,-0.116497896,-0.106687788,-0.1941174,-0.048405854,-0.193166371,-0.218024616,1.586816872,0.339813088,-0.701876617,1.051712151,0.515609888,-0.189699898,-0.277220278,0.351798063,0.449347877,-0.180253472,-0.461330632,0.512321468,0.613318573,-0.220628925,-0.667915338,0.517657198,0.791290143,-0.225242063,-0.535011687,0.603358851,0.76471933,-0.111784746,-0.27801839,0.249843162,0.335372315,-0.260559821,-0.057855746,0.30165984,0.308195771,0.03125206,0.791955441,0.791955441,-0.136220505,0.760203804,0.760203804,0.376507267,-0.832282525,0.648870729,0.907174325,0.436820713,-0.487764186,0.477184282,0.586666499,0.389755433,-0.911049122,0.772670475,1.015800073,-0.091511342,-0.076006624,0.380468417,1.868891345,2.452830853,-0.342499762,-0.250449897,-0.229707746,-0.184776051,-0.220446008,-0.22760206,-0.062330196,-0.193189861,-0.230394339,-0.239067294,-0.216008732,-0.219906215,0.334329245,0.563755179,-0.814546421,1.312182247,0.981802598,0.06147483,-0.296737927,0.389274239,0.495077981,0.600928495,-0.464810235,0.529214121,0.643068361,0.245727109,-0.40288651,0.635179572,0.727892718,0.249226689,-0.608913846,0.439450746,0.709562873,0.057073327,-0.424691872,0.350138319,0.497131783,0.204710522,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,0.961930472,1.139447025,1.139447025,0.445071728,-1.366420164,0.927257425,1.450792173,-0.105510787,-0.618395616,0.534543069,0.719805383,0.441178898,-1.378827433,0.979055503,1.47952608,1.000757419,0.830501295,-0.268798316,0.964563927,-0.76567956,-1.370986159,0
-0.370066139,-0.561750737,0.000176909,-0.274314808,1.023749512,-0.232364391,-0.174435076,-0.115036866,0.112359888,-0.135937772,-0.120652074,-0.246270254,-0.107051435,-0.168564363,-0.048418536,-0.167836715,-0.186038925,-1.098565493,0.819071842,-0.701876617,0.106465401,0.971141337,-0.148743743,-0.277220278,0.351798063,0.449347877,-1.087836058,-0.461330632,0.109458902,0.347247361,-0.432066336,-0.23864357,0.517657198,0.518807938,-0.435074282,-0.218652358,0.443818554,0.455762663,-0.092992048,-0.27801839,0.249843162,0.335372315,-0.657447033,-0.057855746,0.30165984,0.308195771,0.059384456,0.791955441,0.791955441,-0.699460851,-1.314338695,-1.314338695,-1.355099289,-0.832282525,0.210928682,0.700873102,-1.371709929,-0.222996857,-0.268792364,-0.037236267,-1.396222768,-0.79505284,0.061503512,0.601344492,-0.130953899,-0.107001224,-0.143842738,0.074875455,0.423018722,-0.252610076,-0.151115648,-0.108995226,-0.166940142,-0.11163209,-0.10683944,-0.06126707,-0.167836783,-0.153255905,-0.231152125,-0.149120677,-0.142340548,-0.658132641,0.792567841,0.104888201,0.384966103,0.598405136,0.06147483,-0.296737927,0.389274239,0.495077981,-0.887925997,-0.29394719,0.356037798,0.420410587,-0.219906741,-0.40288651,0.635179572,0.727892718,-0.215861842,-0.548042786,0.593042691,0.785914094,0.073327271,-0.424691872,0.350138319,0.497131783,0.651948948,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,1.075920186,0.133422702,0.603487564,0.194862972,-1.215389537,-0.287146813,-0.2114758,0.0311245,1.031390398,0.04949175,0.512257217,0.210120356,-0.719750672,1.400831218,-1.671427933,0.515477332,-0.76567956,1.000638681,0
-0.096868391,-0.384569829,-0.211760013,0.574856097,-0.154964486,-0.307711034,-0.276247752,-0.218659405,0.111581971,-0.234481502,-0.222741323,0.442003547,0.288200811,0.101274539,0.450886747,-0.036611284,-0.105284558,0.654249087,0.339813088,-0.701876617,0.751300645,0.515609888,1.015684338,-0.277220278,0.351798063,0.449347877,-0.140716924,0.208306804,0.109458902,-0.051859456,0.921060101,0.619899965,0.517657198,-0.026156472,0.910397295,0.540610033,0.496998653,0.030947245,-0.15855768,-0.27801839,0.249843162,0.335372315,-0.051791241,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,0.210287889,-0.832282525,0.648870729,0.907174325,0.796981402,-0.487764186,0.477184282,0.586666499,0.235779459,-0.697615964,0.722385942,0.838653736,-0.11123262,-0.116299604,0.030927647,0.9718834,0.423018722,-0.232496217,-0.097639559,-0.056997654,-0.183034438,-0.011863697,-0.054473324,-0.040470012,0.291817125,0.008036245,0.935095649,-0.052343607,-0.042938591,-1.248883763,0.563755179,-0.814546421,0.421793056,0.981802598,-0.131036191,-0.296737927,0.389274239,0.495077981,-0.303767797,-0.635673279,-0.163491169,0.309081701,-0.260895634,-0.822224511,0.271090994,0.727892718,-0.219378136,-0.669784906,0.132266854,0.51868482,0.723485038,-0.424691872,0.350138319,0.497131783,1.099187368,-0.0869659,0.429896483,0.442092188,0.541191988,1.172959814,1.172959814,-0.494788251,-0.876886115,-0.876886115,-0.591691514,-1.366420164,0.927257425,1.450792173,0.086538297,-0.618395616,0.683746843,0.818188367,-0.588481214,-1.385880861,0.979055503,1.484686266,-0.146247975,-0.02499359,1.250717102,-0.965552929,1.304939204,-0.732471779,0
-0.096868391,0.111536712,-0.635633858,-0.274314808,-0.744321486,-0.292049498,-0.277346878,-0.188144124,0.111538754,-0.226375667,-0.192659974,-0.190534829,-0.098090356,-0.173404765,-0.048341653,-0.165677915,-0.192136165,0.058298125,0.134416479,1.432255838,-1.01955838,-0.265301168,-0.055083444,-0.277220278,0.351798063,0.449347877,0.2376114,-0.461330632,0.512321468,0.613318573,0.039435409,-0.667915338,0.517657198,0.791290143,0.018077321,-0.535011687,0.603358851,0.76471933,-0.443540973,-0.27801839,0.249843162,0.335372315,0.209236877,-0.057855746,0.30165984,0.308195771,0.053137226,0.791955441,0.791955441,-0.174141647,0.760203804,0.760203804,0.644908992,-0.546833208,0.210928682,0.49457188,0.478262976,-0.487764186,0.477184282,0.586666499,0.658769565,-0.386745931,0.377577718,0.454279608,-0.190117734,-0.134896364,-0.493383507,-0.822132491,-0.930189365,-0.324078035,-0.161379639,-0.203250264,-0.149077439,-0.177470298,-0.201597474,-0.06229385,-0.158740866,-0.204024409,-0.174173257,-0.180818937,-0.196786253,0.47792721,-0.122682804,0.104888201,0.525320102,-0.168389787,0.831518918,-0.296737927,0.389274239,0.495077981,-0.266321757,-0.464810235,0.529214121,0.643068361,0.599871163,-0.40288651,0.635179572,0.727892718,0.688997901,-0.243687484,0.644240007,0.633211652,1.536182245,1.660475597,0.350138319,-0.975214016,1.099187368,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,1.528432202,1.139447025,1.139447025,0.183941835,0.990475768,-0.04405216,-0.747083929,-1.062221556,-0.452771215,-0.509883347,-0.067258484,0.145082137,0.927643544,0.045458932,-0.656790869,-0.719750672,0.545336333,-0.736341522,-0.955997895,-0.76567956,1.274287701,0
1.147699127,6.614076022,1.483735366,0.574856097,0.434392513,0.097228281,-0.271301592,-0.226598825,0.085564986,-0.239090066,-0.228885693,0.357175307,-0.095205188,-0.177071439,-0.048415735,-0.181232641,-0.196686818,-0.83676878,0.339813088,-0.701876617,0.076691378,0.515609888,-0.107648459,-0.277220278,0.351798063,0.449347877,-0.142534234,-0.461330632,0.512321468,0.613318573,-0.136098794,-0.667915338,0.517657198,0.791290143,-0.137896451,-0.535011687,0.603358851,0.76471933,-0.047056844,-0.27801839,0.249843162,0.335372315,0.054875851,-0.057855746,0.30165984,0.308195771,0.108501845,0.791955441,0.791955441,0.274843752,0.760203804,0.760203804,0.990901122,-0.832282525,0.648870729,0.907174325,-0.342406697,-0.487764186,0.477184282,0.586666499,0.976954361,-0.873930312,0.794220989,0.999088154,0.53956957,0.333122095,0.730009187,0.9718834,1.776226809,0.148715179,-0.214652809,-0.216157023,-0.184266964,-0.205012223,-0.214023925,-0.043816855,-0.171250929,-0.211562574,-0.237919803,-0.209003252,-0.200927291,-1.144395201,0.563755179,-0.814546421,-0.47125645,0.981802598,-0.173952662,-0.296737927,0.389274239,0.495077981,0.020605531,-0.635673279,0.702390444,0.865726134,-0.161425768,-0.822224511,0.635179572,0.996950255,-0.15461412,-0.669784906,0.746634637,0.976792147,0.12043265,-0.424691872,0.350138319,0.497131783,0.187618606,-0.0869659,0.429896483,0.442092188,0.152973376,1.172959814,1.172959814,0.123775962,1.139447025,1.139447025,1.485309675,-1.366420164,0.603487564,1.293801023,0.073968166,-0.618395616,0.683746843,0.818188367,1.487900256,-1.435254858,0.641029158,1.358261712,-0.146247975,0.260171372,-0.385684118,1.423205556,1.304939204,-1.006120799,0
-0.309355528,-0.614905009,0.635987676,1.424027003,2.202463511,2.163074283,3.764016082,1.171424187,0.111620003,2.467346327,1.147445348,0.097772747,0.366941509,1.315643203,-0.048419275,1.767213871,1.671420492,0.12253461,0.613675233,-0.701876617,0.785452743,0.775913573,0.646885506,-0.277220278,0.351798063,0.449347877,-0.072303496,-0.238118153,-0.09197238,0.08117615,0.527277805,0.190628197,0.517657198,0.246325733,0.580519612,-0.02883676,0.390638455,0.301284329,1.149304144,-0.27801839,0.249843162,0.335372315,0.388856157,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,-1.327671386,0.024065427,-0.664955412,-0.330633011,-0.375666548,0.041770472,-0.268792364,-0.193211959,-1.336284306,-0.071236047,-0.563461395,-0.210854751,-0.032347506,-0.103901764,0.555238802,0.074875455,-0.253585322,2.930431836,2.840392412,2.360889461,1.01199826,2.897225954,2.352192288,0.034462622,1.38594275,1.881233748,0.01592282,1.737784744,1.901324771,-1.288645858,-2.181996755,-0.201590006,-1.457286847,-1.701979633,1.072157696,-0.296737927,0.389274239,0.495077981,1.250242803,1.243820207,0.529214121,-0.470220507,1.429896288,0.016451491,0.635179572,0.458835182,1.382000916,-0.000203242,0.695437322,0.51868482,-0.851115803,-0.424691872,-0.956608428,-0.239041117,-1.13700475,-0.0869659,-2.3241997,-2.260083534,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,0.55559948,0.776212501,0.279717702,-0.433101629,-1.124814241,0.04410199,-0.509883347,-0.362407434,0.514422129,0.825368837,0.190327365,-0.512305665,-1.00650202,-0.310158552,-0.853227323,0.830793452,-0.76567956,-0.276390079,0
-0.218289612,-0.561750737,0.635987676,2.273197908,1.613106511,-0.138479825,-0.058179287,-0.126371324,0.111538754,-0.077111909,-0.131771249,-0.217069603,-0.076623102,-0.102608061,-0.048393067,-0.084722051,-0.103508907,0.562839184,0.545209697,0.720878353,0.678806555,0.320382124,-0.241485802,-0.277220278,0.351798063,0.449347877,-1.108450501,-0.461330632,0.512321468,0.613318573,-0.610573244,-0.667915338,0.517657198,0.791290143,-0.531089745,-0.535011687,0.603358851,0.76471933,1.618270956,-0.27801839,0.249843162,0.335372315,1.587042065,-0.057855746,0.30165984,0.308195771,2.58326295,0.791955441,0.791955441,1.422828755,0.760203804,0.760203804,-0.258928929,1.165862695,0.210928682,-0.743235457,-0.221431178,-0.222996857,-0.517451246,-0.193211959,-0.265456086,1.18616364,0.183623092,-0.769032831,-0.170396455,-0.113200144,-0.318613122,0.9718834,0.423018722,-0.147810608,-0.01224607,-0.108995226,-0.149077439,-0.100892227,-0.107100096,-0.05498542,-0.036673465,-0.085346144,-0.230505821,-0.061691506,-0.073709436,-0.490345339,0.792567841,-0.814546421,1.707645749,1.173501329,0.949987241,-0.296737927,0.389274239,0.495077981,0.070692589,0.731231075,0.356037798,-0.247562733,0.864722485,0.435789492,0.271090994,-0.079279892,0.908991707,0.547636301,0.081069538,-0.283003003,0.754742622,-0.424691872,0.350138319,0.497131783,-0.620960414,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,0.566786498,0.561949235,0.603487564,-0.119119328,0.261004782,-0.618395616,-0.957494668,-0.26402445,0.576287794,0.634926279,0.683953138,-0.135612097,-0.719750672,-1.165653437,1.484488705,-0.334920689,1.304939204,0.818206001,0
-0.521842665,-0.233966057,-0.847570781,-1.972656619,-1.333678485,0.970795321,0.359203502,-0.103821419,0.240716113,-0.066530166,-0.117892529,-0.234485464,-0.106394126,-0.097180143,-0.048416792,-0.133834313,-0.096703757,-0.993963,-2.12494622,0.720878353,-2.036735309,-2.217578809,0.036740376,-0.277220278,0.351798063,0.449347877,-0.729410742,-0.461330632,0.512321468,0.613318573,-0.156308354,-0.667915338,0.517657198,0.791290143,-0.168207777,-0.535011687,0.603358851,0.76471933,-0.259549905,-0.27801839,0.249843162,0.335372315,-0.135112015,-0.057855746,0.30165984,0.308195771,-0.062738689,0.791955441,0.791955441,-0.128952884,0.760203804,0.760203804,1.164179604,1.451312013,0.648870729,-0.743235457,1.168857092,-0.222996857,0.477184282,0.430690808,1.199195361,1.529512632,0.700835428,-0.775717599,-0.170396455,0.035573936,-0.493383507,-0.822132491,-0.930189365,1.238427523,0.1322112,0.020834912,-0.00706895,-0.052999177,0.020991633,-0.035005372,-0.08281962,-0.065411452,-0.206668593,-0.111427679,-0.054854354,2.354474597,1.250193163,3.169670274,-0.487382632,-0.93518471,0.06147483,-0.296737927,0.389274239,0.495077981,-0.467057078,-0.635673279,0.702390444,0.865726134,-0.085516918,-0.822224511,0.635179572,0.996950255,-0.09304133,-0.669784906,0.746634637,0.976792147,-0.129180885,-0.424691872,0.350138319,0.497131783,-0.257191457,-0.0869659,0.429896483,0.442092188,0.131689692,1.172959814,1.172959814,-0.096777674,1.139447025,1.139447025,-0.745334735,0.347685968,0.279717702,-0.119119328,1.491221951,-0.121522411,0.683746843,0.523039417,-0.690743205,0.419796723,0.431774754,-0.099490796,-3.013761459,1.68599618,-1.554542132,-0.440026062,1.304939204,0.270907961,0
-0.03615778,-0.366851738,-0.423696936,0.574856097,0.434392513,-0.216453398,-0.216592597,-0.1603747,0.111538754,-0.164107653,-0.165287978,-0.230008935,-0.101406498,-0.16251512,-0.048361204,-0.162509351,-0.17849791,-0.401359754,0.134416479,-0.701876617,-0.05003091,0.320382124,-0.900546395,-0.277220278,0.351798063,0.449347877,-2.066802799,-0.238118153,-0.494834946,-0.184895061,-1.425037385,-0.23864357,0.133661332,0.246325733,-1.408207216,-0.408467956,0.018377764,0.262664746,0.252273782,-0.27801839,0.249843162,0.335372315,-0.445960216,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,0.089000974,-0.832282525,0.648870729,0.907174325,1.760187164,-0.222996857,0.2285254,0.274715116,0.146340693,-0.730094923,0.399128232,0.711643154,-0.150675177,-0.103901764,-0.318613122,0.074875455,-0.253585322,-0.274959819,-0.179223043,-0.160992799,-0.173159936,-0.151480563,-0.158879943,-0.061326882,-0.171042363,-0.189199542,-0.236983269,-0.170583403,-0.178366234,0.483607509,0.563755179,-0.201590006,0.307672535,0.598405136,0.350241363,-0.296737927,0.389274239,0.495077981,-1.656505937,-0.29394719,-0.163491169,0.086423927,-0.230153963,-0.40288651,-0.092997583,0.189777645,-0.195936176,-0.487171725,-0.277311669,0.098753103,0.596501099,-0.424691872,0.350138319,0.497131783,0.54013934,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.494788251,-0.876886115,-0.876886115,-0.34122658,-1.366420164,0.603487564,1.293801023,0.344272879,0.209726392,0.086931748,-0.067258484,-0.328610203,-1.308293152,0.533719207,1.213776508,0.71400607,-0.595323513,1.601374506,1.652526371,-0.76567956,-0.276390079,0
0.267395273,0.093818622,1.059861521,1.424027003,1.613106511,0.959891338,0.114325349,0.037978325,0.111538754,0.016577713,0.030226278,0.317311999,0.035871963,0.097735538,-0.04827835,0.14022964,0.147158465,-0.074493975,0.339813088,0.720878353,-0.445464615,0.12515436,-0.197456744,-0.277220278,0.351798063,0.449347877,-0.758629648,-0.461330632,0.512321468,0.613318573,-0.3521289,-0.667915338,0.517657198,0.791290143,-0.393912574,-0.535011687,0.603358851,0.76471933,-0.897661172,-0.27801839,0.249843162,0.335372315,-0.408059356,-0.057855746,0.30165984,0.308195771,-0.252913643,0.791955441,0.791955441,0.015114767,0.760203804,0.760203804,-0.037480373,0.024065427,0.210928682,0.081969434,-0.054615861,-0.487764186,-0.020133482,0.274715116,-0.03916337,0.058679788,0.241091129,0.069905481,-0.032347506,0.116159895,0.555238802,3.662907236,2.452830853,1.52646883,0.06371712,0.878958649,-0.184801059,0.246226088,0.883915208,0.026640576,0.065371043,0.707724129,-0.234625064,0.247100963,0.728422106,0.65186189,0.334942518,-0.814546421,0.457602796,0.790103867,-0.044738147,-0.296737927,0.389274239,0.495077981,-0.184973466,-0.635673279,0.702390444,0.865726134,-0.084219364,-0.822224511,0.635179572,0.996950255,-0.099945384,-0.669784906,0.746634637,0.976792147,-0.271368441,-0.424691872,0.350138319,0.497131783,-0.134573802,-0.0869659,0.429896483,0.442092188,-0.18235621,1.172959814,1.172959814,0.342406414,1.139447025,1.139447025,-1.552317876,-0.937893631,0.279717702,0.822827572,-0.046518769,-0.618395616,0.534543069,0.719805383,-1.553899466,-0.885087469,0.303002813,0.79322136,0.71400607,-0.02499359,-1.43765633,1.528310929,-0.76567956,1.365504041,0
-0.400421444,-0.544032646,-0.423696936,-1.123485714,-1.333678485,0.850149625,1.058401899,0.392180157,0.154713121,0.423088974,0.37656861,-0.205074709,-0.067836764,0.283598604,-0.048415947,0.204177802,0.379833552,-1.648805627,-2.12494622,-0.701876617,-1.212992112,-1.827123281,-0.306748733,-0.277220278,0.351798063,0.449347877,-0.72479281,-0.461330632,0.512321468,0.613318573,-0.577516407,-0.667915338,0.517657198,0.791290143,-0.485905998,-0.535011687,0.603358851,0.76471933,1.873976922,-0.27801839,0.249843162,0.335372315,2.263951471,-0.057855746,0.30165984,0.308195771,2.349570494,0.791955441,0.791955441,0.61059446,0.760203804,0.760203804,-0.202356687,1.451312013,-1.978781553,-1.981042794,2.553506422,3.21897842,0.477184282,-1.596993183,-0.118255755,1.450635161,-1.978611816,-1.965606202,-0.170396455,-0.088404464,-0.318613122,-0.822132491,-0.930189365,0.466834969,0.333021466,0.032230882,1.2442134,0.076906086,0.014157928,-0.033720472,0.163095443,0.24480629,0.028396508,0.146741593,0.245983204,-1.43714511,-2.181996755,-0.814546421,-0.997270272,-1.318582171,1.051531516,-0.296737927,0.389274239,0.495077981,-1.191773852,-0.635673279,0.702390444,0.865726134,0.553026709,0.016451491,0.635179572,0.458835182,0.598578902,-0.182816423,0.746634637,0.671387262,0.781534838,-0.424691872,0.350138319,0.497131783,0.460275335,-0.0869659,0.429896483,0.442092188,3.538748834,1.172959814,1.172959814,1.239400707,1.139447025,1.139447025,-0.397783177,0.561949235,-1.662901468,-1.218057379,-0.431034824,-0.618395616,0.683746843,0.818188367,-0.413515506,0.571445427,-1.612479807,-1.1934502,-0.432999323,-0.02499359,1.601374506,-1.252203947,1.304939204,1.547936721,0
-0.49148736,-0.676918326,-0.635633858,-0.274314808,-0.154964486,-0.285642722,-0.190056453,-0.221223685,0.111538754,-0.207894183,-0.22526611,-0.247814895,-0.102609027,-0.189218615,-0.047056631,-0.180535345,-0.21258819,0.421272548,0.339813088,-0.701876617,1.497421836,0.515609888,-0.349684873,-0.277220278,0.351798063,0.449347877,-0.073433672,-0.238118153,0.109458902,0.214211756,-0.329590146,-0.23864357,0.133661332,0.246325733,-0.350590086,-0.471739822,0.071557863,0.339903913,-0.46179873,-0.27801839,0.249843162,0.335372315,0.037275786,-0.057855746,0.30165984,0.308195771,-0.571585167,-1.2616433,-1.2616433,-0.699460851,-1.314338695,-1.314338695,-2.63995471,0.024065427,-0.227013365,-0.124331789,-0.265555627,0.836072459,-2.258063421,-1.908944566,-2.64133049,-0.057316493,-0.283304712,-0.090528937,-0.209839012,0.060369616,-0.668153892,-0.822132491,-0.930189365,-0.319832706,-0.254115711,-0.232180153,-0.18212344,-0.228195159,-0.230119531,-0.057590533,-0.181945466,-0.223665532,-0.229731109,-0.213014223,-0.213612273,0.977793545,-0.351495465,2.556713859,-1.699278224,-1.893678363,0.094955009,-0.296737927,0.389274239,0.495077981,0.083717297,-0.635673279,0.529214121,0.754397248,0.108004421,-0.822224511,0.635179572,0.996950255,0.114160218,-0.669784906,0.695437322,0.938616537,0.105128466,-0.424691872,0.350138319,0.497131783,-0.164747308,-0.0869659,0.429896483,0.442092188,-0.110450804,1.172959814,1.172959814,-0.142923828,1.139447025,1.139447025,-1.74109021,-0.723630364,-1.98667133,-0.433101629,-0.168314782,-0.618395616,0.534543069,0.719805383,-1.747111345,-0.78986619,-1.832465206,-0.303318137,0.140503374,1.400831218,1.718260308,-0.975107963,1.304939204,-0.914904459,0
-0.157579001,0.102677667,1.483735366,3.122368814,2.79182051,1.101221619,0.154064985,0.179659058,0.111581971,0.048268359,0.169876525,-0.145419495,-0.086175756,-0.090315635,-0.048331085,-0.104382922,-0.088157054,0.66701086,0.339813088,-0.701876617,1.252506052,0.515609888,0.268595525,-0.277220278,0.351798063,0.449347877,-0.42817388,-0.461330632,0.310890185,0.480282967,0.157998165,-0.667915338,0.517657198,0.791290143,0.131840543,-0.535011687,0.443818554,0.64886058,-0.535560066,-0.27801839,0.249843162,0.335372315,-0.176485083,-0.057855746,0.30165984,0.308195771,-0.09835795,0.791955441,0.791955441,-0.168888449,0.760203804,0.760203804,-0.240958923,-0.832282525,0.648870729,0.907174325,-0.881015621,-0.487764186,0.477184282,0.586666499,-0.2691148,-0.901769419,0.801404494,1.02248484,0.007095051,0.023176096,0.904779572,2.76589929,1.776226809,1.399411704,0.202582458,0.150992636,-0.170334056,0.012397535,0.153866405,-0.025368263,-0.030375641,0.02375231,-0.219051871,-0.067750245,0.035979098,1.006494004,0.563755179,0.104888201,0.22250006,0.406706406,-0.019582442,-0.296737927,0.389274239,0.495077981,-0.402310003,-0.464810235,0.529214121,0.643068361,-0.124985087,-0.40288651,0.635179572,0.727892718,-0.143808653,-0.608913846,0.593042691,0.824089705,-0.324466625,-0.424691872,0.350138319,0.497131783,-0.313144492,-0.0869659,0.429896483,0.442092188,-0.457993624,-0.851832487,-0.851832487,-0.281817674,1.139447025,1.139447025,-0.513447801,-1.366420164,0.927257425,1.450792173,0.205910103,-0.452771215,0.683746843,0.719805383,-0.505878092,-1.417621287,1.075634459,1.554348775,0.71400607,-0.02499359,-1.43765633,-1.252203947,-0.76567956,-0.276390079,0
