FAC3_1,FAC4_1,FAC5_1,FAC6_1,FAC7_1,FAC8_1,FAC9_1,FAC10_1,FAC11_1,FAC12_1,FAC13_1,FAC14_1,FAC15_1,FAC16_1,FAC17_1,FAC18_1,FAC19_1,FAC20_1,FAC21_1,FAC22_1,FAC23_1,FAC24_1,FAC25_1,FAC26_1,FAC27_1,FAC28_1,FAC29_1,FAC30_1,y
-0.03407,-0.53526,-0.48637,-1.21167,-0.01053,-0.16480,0.06644,-1.11134,-0.40975,0.06911,0.41130,0.38227,0.12833,-0.93152,-1.15233,0.44072,-1.23491,-0.42522,0.81788,0.89342,0.24369,-0.79001,-0.77180,0.58100,0.21972,0.99051,-1.40145,0.84575,0
-0.02965,-0.55978,0.67691,-0.34269,-1.77180,0.25506,0.06205,-0.73212,0.19442,0.77553,-1.30374,0.06396,0.34837,-0.33993,-0.16422,-0.35759,0.60840,-0.31320,0.07505,-0.76462,1.25605,-0.50299,-0.14415,0.33144,0.35956,0.74192,-0.71539,0.62345,0
0.32113,-0.73033,-0.53221,-1.06842,-0.60426,0.25207,-0.35006,-2.27774,0.87207,-0.05255,-0.88276,0.07534,-0.87548,1.95848,-0.99239,-1.01791,1.03527,0.52799,1.19868,-1.30838,1.17962,-0.82863,0.32006,-0.24729,-0.50652,-1.45647,1.55181,0.21406,0
1.49856,-0.45562,0.03747,-2.42032,1.81121,-0.63432,0.55098,-0.86745,2.25560,-0.21365,-1.33490,-1.88218,0.61651,0.69607,0.11531,-0.22374,-0.23657,0.40043,0.35839,-1.22150,-0.37310,-0.75443,-0.00498,0.21856,-0.06309,-0.39425,0.28983,-1.00287,0
-0.47390,-0.95945,-0.38429,0.01213,-0.19805,-0.13136,0.02445,0.64675,0.01476,0.52848,-0.62571,0.18779,-0.99000,-0.74816,-1.13497,1.34402,0.57871,-0.89178,-1.45319,-0.39081,-0.75236,1.24826,-1.40054,0.75063,-0.58228,-0.16170,-0.74991,0.30630,0
0.47746,-1.26817,1.31248,-0.49611,-1.43188,0.66788,-0.40470,-0.33358,1.99504,0.21010,-2.68209,0.55058,0.35223,0.52959,0.78852,0.00984,-1.34394,0.01092,1.00594,0.82402,1.04372,1.50607,-0.02538,0.32255,0.84616,0.63814,0.30905,0.74643,0
0.66185,-0.12143,-2.03643,-1.24150,-0.71970,0.57225,-2.66989,-0.39018,1.03645,-1.23351,-0.55997,-0.06803,-0.00299,-1.01804,0.19923,0.98520,-0.82983,0.04486,0.73610,-0.14154,0.34026,0.44889,-2.16677,0.29321,-1.93038,-0.23853,-0.31467,1.98839,0
0.65283,-0.57091,-0.91309,-1.25108,-0.94393,0.26455,-1.28627,-0.81282,0.57549,0.72483,-1.13893,-1.85595,0.42010,0.03204,1.45765,1.33660,-0.12099,0.49789,-0.63335,0.80609,-0.00021,-0.67585,-1.14339,-0.28839,-0.19951,1.51198,-0.83881,-1.21223,0
-1.38048,0.82412,-0.73268,-0.44169,-0.10521,0.21296,-0.99379,-0.45466,-0.73508,-0.09161,0.01480,-0.07635,0.22139,-0.94335,0.63136,0.59205,0.21839,0.07340,1.56378,0.63187,1.81488,0.14561,-0.61792,0.64074,0.25171,0.43728,0.64962,0.22864,1
-1.05295,0.76317,-0.23146,1.33226,0.49547,0.11471,-1.56383,-1.61992,-1.47789,-1.11254,0.44341,0.23392,0.86252,-0.08216,-0.07770,0.33139,-0.39773,0.24576,0.18116,0.33473,1.13493,0.50375,0.29760,-0.75863,-0.41702,-0.95156,1.02677,-0.99597,1
-1.99150,0.67038,0.24236,0.18289,-0.38855,0.54403,0.00418,-0.37939,0.20465,-1.02074,0.75168,-0.14195,-0.20228,-0.28927,0.38566,1.22303,1.16723,-0.03137,1.08044,0.59533,-0.01301,0.68167,-1.02221,0.28641,0.40056,0.01932,0.60901,-0.78638,1
-0.11739,-1.36783,-0.33729,-0.45896,-0.37029,0.03181,0.71267,-0.01033,0.07966,1.10796,0.90032,-1.56150,-0.07110,0.18458,-0.20686,-0.87211,-0.47193,-1.02374,-0.12437,-0.38792,-0.78056,-1.79802,-0.30375,-0.86629,-0.01681,0.79167,0.24308,0.97261,0
-0.26655,-0.63184,-0.12569,-0.76473,0.15514,0.38163,-0.04086,-1.65873,1.14374,0.92919,-0.09840,-0.71392,0.06586,0.27554,-1.29097,-0.05256,-0.05470,-0.68434,0.82083,-1.22850,1.17534,0.55761,-1.26603,0.43134,0.57207,1.14051,0.88300,-0.95122,1
1.22979,0.92087,-0.12936,-1.67584,1.16791,-1.23129,2.43550,-1.04231,-0.87347,-1.20655,-0.87417,2.91159,-0.24344,-1.74919,-2.61766,-1.18629,1.95805,2.33505,-0.37395,-0.97467,-0.11423,0.89253,-2.48132,1.90463,-1.79142,-0.32740,2.00305,-1.19721,1
-0.09945,0.13317,-1.14056,-0.83886,-1.52861,-0.88178,0.72691,-1.46764,-1.55887,0.82212,-1.65946,-0.95408,-0.92340,1.33625,0.89312,0.27357,0.60656,0.01887,-0.29588,0.38009,1.34169,-0.42173,1.71026,0.33044,0.60544,1.20947,-0.40313,-0.58364,0
-0.08792,-0.31930,-0.02276,-1.37574,1.19453,-0.68026,0.68409,-1.65007,0.40203,-0.30097,-1.63137,-0.93512,-0.51284,0.86037,-1.63742,0.75709,1.20415,1.85392,-2.83742,-0.39049,1.59539,-0.80369,1.73723,-0.18720,1.82138,0.83490,-0.25801,-1.40777,0
0.89685,-0.09390,-1.42344,-1.34618,-1.19303,-0.61285,0.38896,-1.78479,-0.91958,0.10440,-0.40338,-0.67754,-0.29947,0.77222,-0.61777,-0.05966,0.97975,0.09471,0.97314,-0.14785,0.49470,0.55399,-0.46696,-1.29738,-1.08578,-0.12245,2.11206,-1.57727,0
-0.68699,-0.17388,-0.21934,-1.33952,-1.55636,0.03519,1.55592,-1.50370,-0.14901,-0.78191,1.33779,1.32784,0.62709,-0.30390,1.10763,-1.30743,-1.39377,2.18030,1.06862,0.50531,-0.44823,-0.60903,1.43445,-0.51374,0.48814,0.79330,0.65897,0.10302,0
0.70330,-1.24166,0.47708,-0.32516,-0.66170,0.79390,-1.52968,-0.78462,1.13445,0.48458,-0.83510,0.20412,0.61572,-0.62649,-0.57101,0.74818,-1.16707,0.47604,-1.70251,-0.98809,-0.56191,0.11670,0.12878,-0.48893,-1.02945,0.24222,0.40036,1.29059,0
1.14538,-0.48917,-0.32616,-0.06725,0.58033,-0.39757,-1.10801,-0.87414,-1.04234,0.13783,-1.20134,1.64014,0.38686,-1.60124,-0.13276,-0.20504,-1.29880,-0.46762,0.41420,-0.78934,-1.27674,1.20429,-0.43248,-0.63361,-0.80714,0.01443,1.79217,-0.49299,0
1.35417,1.11586,-0.03183,-1.53089,-2.50545,-0.14281,-0.06952,1.19994,0.45652,1.10416,1.12461,0.65958,-0.89630,-0.24346,-0.37799,-0.43337,-2.64646,-1.74417,0.45232,0.53267,-0.08590,0.43449,-0.17082,-1.15322,-1.01944,0.80579,-0.57024,0.09804,1
0.40219,-0.63539,-0.59387,-0.21991,0.08482,-0.63340,-1.11442,-0.64785,-0.87128,0.50262,-1.81739,0.69917,0.15388,-1.86613,0.03761,0.36270,-1.58677,-1.45179,-0.54634,0.18438,-0.36821,0.01704,-0.25785,-0.26418,-0.59301,-0.36654,0.80355,0.31896,0
-1.71962,0.04878,-0.81799,0.94153,1.88623,0.31847,-0.90982,-0.01706,0.08350,-0.96316,1.43968,-0.71222,-1.67101,0.69500,1.12681,0.46490,0.29239,-0.16493,-0.08068,0.64146,0.31903,0.95837,-0.14961,0.26031,0.05549,0.21274,-0.42043,-0.23454,1
0.26580,-0.11714,-0.24441,-1.05125,0.82413,0.33899,-0.71013,-2.92579,0.06041,-0.99356,-0.90234,1.87534,-0.42764,0.66076,-1.12229,0.08026,0.38641,2.07258,0.96422,-1.02583,0.17461,-0.11679,-2.35236,0.97688,-2.01196,1.52565,1.47430,1.24360,0
0.58689,0.86138,-0.31264,-1.33023,-2.39706,0.29301,0.07726,-0.11320,0.07877,0.55104,0.14063,1.17359,-1.02119,-0.92263,0.89182,-1.36382,-0.15490,-0.79178,-0.03795,-0.67860,0.98683,0.77128,-0.98332,0.47543,1.73602,0.06777,0.71442,-1.52153,1
0.14568,-1.51616,0.89679,-0.90026,-0.64678,0.11681,1.79319,0.40525,1.54852,0.99442,0.84115,0.02340,0.30774,0.32408,0.49092,-0.46144,-2.22559,1.57479,0.94188,-0.36326,2.08781,-0.34878,1.12408,-0.69138,-0.39864,0.38139,0.23247,-0.34102,0
0.40659,-1.16653,0.89863,0.42694,1.45644,-0.03051,-1.16736,-0.94458,-0.33981,0.63925,-1.51918,0.56439,-0.12411,-0.68286,0.67420,-1.77685,0.32564,-1.14759,-0.14800,-1.67548,0.16911,-1.49659,-0.58771,-0.44932,-2.01464,-0.86901,0.42405,-0.16269,0
-0.09311,-0.20229,-0.65553,-0.55588,-1.53936,-0.26439,1.21841,-1.46114,-0.80770,0.07336,-0.05098,0.39942,0.34803,-0.70114,-0.43269,-0.05582,-0.80189,-0.59552,0.86802,-0.29660,0.78078,0.26236,-0.40255,0.55025,0.15749,-1.27483,0.43638,1.03703,0
-0.49533,-0.90968,0.96638,-0.22680,-0.82614,0.28941,-0.05068,0.83526,0.24979,0.05041,-0.55626,-0.54405,-0.34432,1.34450,0.48819,0.69955,-1.99011,0.10904,-1.37454,0.30228,0.70144,1.44879,1.05311,-0.64907,-0.76684,-0.66221,0.99163,0.24388,0
0.91506,-1.37956,-0.78959,-1.36580,0.40803,-1.69382,-1.16981,-0.29765,-0.31441,-0.13847,-2.20416,1.20376,-0.88955,2.09278,1.57849,1.35766,-1.85342,0.99867,1.40967,1.53992,1.48499,-1.75579,2.22593,0.44576,0.02285,1.44941,-1.50420,0.04938,0
-0.03623,-1.35450,-0.18083,-0.77864,-0.11083,0.42548,0.29290,-1.44512,1.55787,0.85256,0.26492,0.49003,0.67629,-1.21898,0.20809,0.49863,-0.50430,0.70757,0.47232,0.15904,0.92559,-0.95439,0.90115,0.50191,1.07771,-0.97667,-0.25159,-0.96106,0
0.49391,0.03609,-0.80648,-1.23733,-1.14348,-0.45743,0.54286,-1.69376,-0.78193,0.27340,-0.71435,-0.22955,-0.12580,0.13187,-1.31415,0.79312,-0.68765,-1.16155,1.11045,0.30417,-1.42442,-0.06033,-0.38058,-0.34573,-0.45134,0.37434,0.05237,1.09275,0
-0.05208,-0.95311,0.97543,0.45125,0.17573,0.56514,-1.49574,-0.85519,-1.00693,0.03183,0.18635,2.32353,0.34072,-2.50199,-0.34185,-0.01780,-0.89775,-0.35769,-0.24234,0.46938,-0.26514,-0.02059,1.49198,-0.31700,-0.02171,-1.30565,-0.82695,0.73592,0
1.75296,1.82074,-1.26952,-0.53074,-1.31280,0.05999,0.65476,0.57561,0.66588,2.70053,2.52506,0.62941,-2.31674,-1.86097,1.45596,-1.69124,-0.95493,-0.94876,-0.50665,0.02414,-1.22073,-0.86936,-1.36730,0.09762,0.29007,-0.83614,0.32082,0.53537,1
-0.53066,-1.45380,-1.20057,0.61784,-0.66162,-0.51557,1.22839,0.84783,-0.23099,0.64976,-0.22030,-0.27392,0.00643,-0.60770,1.65368,-0.12506,0.56082,-0.45865,1.09927,-0.54092,-0.83802,-0.13332,0.24283,0.46353,0.27481,0.90247,-0.00740,0.09546,0
0.80093,-2.62629,0.96621,0.35044,-1.05766,0.73185,-0.35490,1.41803,-1.37903,0.35962,-0.32923,-1.08369,1.64606,1.05800,0.69428,-1.59722,-0.43441,-0.21637,0.35861,-1.09794,1.74611,2.86871,1.49996,0.17636,0.91210,1.69673,0.07080,-0.95143,0
-0.15130,-0.58764,-2.39525,-1.64471,0.08224,-0.54863,-0.04597,0.40277,0.03201,-0.36614,-0.57798,-0.43742,-1.49112,1.46891,-0.44540,1.02365,-0.30723,0.24371,0.64318,1.13711,-0.16541,-1.52264,-0.21080,0.39964,0.96853,-0.39065,0.81346,1.47739,0
0.69934,-1.60169,-1.11851,0.01470,0.92304,-0.07787,-0.00180,-1.76783,1.52719,1.41131,-0.61387,-1.63827,0.22223,-0.67580,0.06314,1.12598,-0.21312,-0.42540,-0.23339,-0.16430,1.13873,0.05826,-0.50942,0.08049,0.84098,-0.19158,2.24197,-0.30611,0
0.03528,-1.11545,0.11075,0.93797,-1.97013,-0.39928,-0.00862,0.42412,-2.65476,0.91371,-0.88612,-0.09140,-0.35881,0.80615,0.49175,-0.13175,0.98012,-1.00013,-1.81721,-0.59284,-0.47070,0.49824,-0.38795,0.00067,0.00043,0.28929,0.24322,0.68675,0
0.19211,-1.16342,-0.54064,-0.01425,0.27962,0.23696,0.44833,-1.41101,1.22978,0.58075,0.20215,0.03466,-1.39356,1.05573,-2.15697,0.53188,0.39788,-0.69902,-0.00274,0.41023,-0.95897,-0.68483,0.53768,-0.25266,-0.16046,0.02949,0.09413,0.66868,0
0.64549,-1.65692,-1.47688,-1.68184,-0.44374,-0.70371,0.33182,-1.58301,0.89745,0.56194,-1.28085,1.49529,-0.46813,0.65673,2.01668,0.53600,-1.23628,2.42896,0.48393,0.87732,-0.46930,0.56927,2.55572,1.09737,0.18205,-1.28855,0.16421,-0.01865,0
0.40518,-0.63742,-0.51117,-1.28480,0.13453,-0.01116,-0.78229,-1.56119,0.23225,0.36276,-1.52778,0.17006,-1.27328,0.20727,-1.18316,-0.45098,0.18991,-0.08483,-0.12697,-0.81377,1.86558,-1.15431,0.00750,0.06665,0.14685,0.76269,0.61239,0.89156,0
0.88778,-1.39868,1.10076,-0.30602,-0.97898,0.98692,-1.12590,0.61623,0.05712,0.34889,0.18346,-1.15866,0.05999,2.81101,-0.74790,-2.16555,0.84093,-1.02657,0.15742,-1.80652,2.80366,-0.99400,0.63129,-0.55478,-1.17219,-0.87104,-1.16167,-1.44976,0
0.35208,-0.40364,-0.49701,-0.99511,0.18629,0.16230,-0.60152,-1.97836,0.44685,0.16146,-1.13914,-0.74723,-0.45353,1.08476,-1.20415,-0.08593,-0.30583,-0.47008,-0.71762,-1.22886,-0.25060,-0.04457,-0.48199,-0.07369,-0.77103,-1.41549,0.63800,0.27702,0
-1.29906,0.79005,0.30722,0.63560,-0.96578,0.23443,-0.80807,-0.42211,-0.61987,0.09825,-0.63067,0.38648,-0.26920,0.11754,1.24269,0.42551,0.21734,-0.91612,-0.96177,0.23492,-0.24967,-0.54272,-0.70002,0.68501,0.20271,-2.42384,-0.14649,-0.79954,1
1.08637,-1.81077,1.68485,1.54894,-2.00864,0.32731,-1.54992,2.21574,-1.61401,-1.43636,-1.80052,0.11948,1.95189,1.94268,2.62356,0.91294,0.38488,0.13173,0.04824,-0.91207,-1.46067,-1.36902,-0.22039,-1.62101,-1.46852,0.74778,-0.81003,-1.77163,0
-0.79877,1.17376,-0.10767,-1.44943,-0.95843,0.08419,-0.59762,-1.10712,-0.20459,0.25084,0.39878,-0.35553,0.67124,-0.35010,0.46044,0.07943,-0.66145,0.16030,0.86997,0.43567,-0.70448,-0.15808,-0.56771,-1.03908,0.23495,0.90050,-0.34397,-1.94738,1
-0.02795,-1.65159,2.02646,-0.18842,-0.88525,0.26803,-1.30583,1.37763,-1.77444,1.15745,-0.10083,-0.30396,0.43076,0.21425,2.28182,1.99484,-0.28561,1.20154,-0.91046,-0.55320,2.12933,3.80773,-1.55937,2.87868,-0.11743,-0.50320,-0.96971,0.17077,0
-0.26310,0.32197,-0.63034,-0.71455,-2.11095,0.50429,0.32274,-1.42164,0.37588,-0.54948,0.41365,-0.13040,0.88822,-0.20704,0.67979,-1.30691,-0.71876,0.38562,0.18587,-0.45802,0.20988,-1.33841,0.42014,-1.09077,-0.93600,0.24523,-1.33285,0.17641,1
-0.06949,-0.73329,0.73241,-1.11487,-0.52393,-0.87806,2.94800,-0.51983,-0.32854,-0.06393,0.20890,0.56729,1.03830,-1.06623,-0.37013,0.30150,0.92859,3.76712,-1.85042,0.15817,0.06099,-1.07943,-1.66476,1.10829,0.96529,0.28437,-0.57900,0.12159,0
0.36977,-1.70426,-0.00399,-0.59712,-1.63002,0.51669,-0.39902,-0.01359,-0.90038,1.27193,1.19418,-0.76147,1.37966,-1.05260,-0.65416,1.29759,0.11942,0.82627,-0.57306,-0.14403,0.72002,0.24147,-0.97882,0.28055,0.71616,2.35002,-0.20791,-0.74114,0
-1.09324,-0.51438,1.21163,2.76607,1.77178,0.15570,-0.65066,-2.73489,-0.44755,0.64309,0.28956,1.03429,-1.35269,1.37199,2.82089,1.44652,1.52031,2.12523,0.45048,0.12804,-0.09811,-0.19504,1.23086,1.43268,0.65997,-1.50200,-0.67747,0.16113,1
0.91205,-1.32239,2.12614,-0.40865,-1.29110,1.36592,-1.80652,0.80357,-0.17945,0.23169,0.15688,0.41808,0.62090,1.55414,-0.74744,-1.70993,0.22824,-1.46249,0.84237,-0.75971,0.76119,1.30766,1.68689,-0.46075,0.01142,-1.30267,-0.59070,-0.57919,0
-1.41696,0.16531,0.09735,-0.28924,-0.51599,0.27935,0.20944,0.32264,0.66307,0.43967,0.33518,0.49635,-1.07286,-0.82604,0.02885,0.58422,0.59407,-0.42760,0.14318,1.07037,-0.57100,-0.60197,0.17339,-0.04686,0.18503,-0.20920,-0.19206,0.34997,1
0.45122,-1.56912,-1.03394,-0.45145,-0.78630,0.20749,-0.65242,0.30994,0.03698,0.60307,-1.13703,-0.21641,-1.70404,2.02431,-1.02346,-0.30513,3.41233,-0.44414,0.25274,-0.73614,0.64683,-1.42710,1.14630,-0.63013,0.16174,0.28523,0.01596,-0.72781,0
1.64964,2.15093,0.91589,0.06283,-0.25467,-0.39997,1.82150,2.21151,2.28835,0.37596,-0.87764,0.94337,-0.28785,-1.90417,-2.05942,-1.01194,-0.08022,-1.26642,-1.32363,-0.69456,1.64733,-0.86517,0.69512,0.65011,-0.51189,-0.04452,-0.76531,0.34609,1
2.64741,3.34121,-0.45919,-1.68545,0.04948,-0.30224,0.22672,0.16548,0.93322,-2.66857,-0.52534,-0.34437,-0.45273,0.83115,-2.13802,0.36573,0.57605,-0.39343,0.04438,0.20157,-0.73402,0.28162,1.23167,0.19680,0.84257,0.36647,0.07695,0.88293,1
0.49972,-1.03015,-0.59521,-0.25892,0.01345,-0.77333,1.03386,-1.97167,-2.03177,0.05815,-0.87286,2.65636,0.48900,-0.12180,-2.30897,0.27673,-0.47283,0.33563,0.63174,-0.99491,-1.91231,3.37900,0.12146,0.70328,-0.01361,-0.80215,0.87254,-1.41410,0
0.21964,-0.97743,1.94253,1.20422,-0.35109,0.54056,-0.98033,0.89168,-0.00452,-0.00085,-0.68833,0.25399,-0.08515,0.55099,0.32125,1.99179,-1.02816,0.45738,0.08804,-1.86231,1.79487,1.39479,-0.53613,1.14393,-1.05572,0.71558,-0.24877,0.58042,0
-0.71847,-0.56675,-1.03304,-0.36783,-0.25112,0.31458,-2.06758,0.53058,0.14212,-0.86845,-1.50821,0.29371,-1.22014,0.47794,1.00794,-1.02183,0.54012,0.70164,-1.82851,-1.14304,0.72415,-0.46886,0.56629,0.18159,-0.63977,1.01489,-1.21412,-0.57260,0
0.78914,-1.99598,1.52046,-0.67548,-0.72264,0.44983,0.66996,0.20929,0.15857,0.60881,-0.43838,1.08339,1.74358,-1.35910,-0.45880,-1.66969,2.39005,1.13462,-0.82735,0.12950,-0.22978,-1.73716,-1.15304,1.29802,0.42182,-1.59146,-0.40255,1.11179,0
0.37395,-1.55002,1.20397,-0.07185,-0.92016,0.42704,-0.05365,1.65406,0.06787,-0.42328,0.48310,-0.85330,0.58861,3.15765,0.23081,1.28940,-0.90908,0.26067,1.74645,0.31026,1.15516,-0.06762,-0.56028,0.86491,0.51012,-1.88407,0.46893,0.62212,0
0.30681,-1.20383,-1.47519,-1.59156,-0.99936,0.00592,-0.40281,-0.01196,-1.50441,-0.53520,0.11688,1.11466,1.36904,-2.15067,0.72660,-0.19309,0.49572,0.22508,1.73404,0.15708,0.37779,0.29005,0.69385,0.06927,0.01900,-0.36044,1.05039,-1.70540,0
1.40304,0.86394,0.77984,-1.78342,-0.45368,-0.14547,0.45274,0.67200,-1.22042,-2.62240,-0.29430,0.64045,0.58714,1.41637,-1.21034,-1.07749,0.99229,1.60536,-0.90835,-0.82490,-0.01683,1.46119,-0.27777,1.92384,-1.59544,-1.38688,-0.89182,-0.17279,1
-0.57810,-0.64765,-0.03493,0.06598,-1.10617,0.53813,0.15031,-0.22180,0.40287,0.93758,0.42871,-0.04550,-1.09416,0.51921,-0.57314,0.95671,-0.48603,1.00819,-1.54388,-0.50452,0.42264,1.13809,-1.53551,0.49938,1.02633,1.99393,0.87462,1.42162,0
-0.27726,-0.39306,-0.36274,-0.38665,-0.95677,0.24701,1.28992,-1.39274,1.43380,0.62737,1.06566,0.25231,-0.21311,0.63014,0.88618,-0.34054,-0.56920,2.51009,-0.08352,0.04076,1.10031,-1.53954,-1.50960,0.00288,0.10843,0.10365,-0.36017,-0.35469,0
1.48816,-1.94291,0.59500,-1.27765,-0.17968,0.55565,-1.21298,-0.21532,0.54379,0.84830,-0.27704,-0.54188,0.48279,1.16277,-1.08254,1.84540,-0.09415,-1.19313,1.56494,1.56758,0.44002,-1.53770,1.32344,-0.49155,0.94841,-0.89331,-0.07330,0.20201,0
-0.01339,-0.12959,0.58639,0.02349,-1.29352,1.30531,-0.68044,-0.52397,0.12802,0.41059,2.09373,0.27972,0.49960,-1.79804,-0.85794,-0.75999,1.49941,-0.67262,0.08491,-0.77197,1.53011,0.61213,0.23785,0.22759,0.02080,-0.19301,0.42020,-0.98671,0
1.38200,3.02390,-1.12270,-1.73145,-1.45482,0.02604,1.40215,0.32784,0.96466,-1.40968,1.60195,0.83619,-0.62773,-2.51972,-0.02250,-2.15679,0.47411,1.20979,-2.97750,0.11732,-0.09163,-0.46458,-0.18739,0.61177,1.87048,0.64312,0.23671,-0.15156,1
-0.55115,0.00174,-1.11798,-1.27020,-1.55977,0.19722,-0.00999,0.00395,-0.52148,-0.87132,0.31902,-0.60777,0.21366,0.33088,-0.40774,0.35961,0.21305,-0.48335,0.85421,0.35776,-1.51764,-0.34143,-1.16304,-0.37248,-1.04624,0.07400,0.64862,0.96160,1
0.23776,-1.08361,-0.53251,0.46976,0.48377,-0.07275,0.52386,-1.38435,-0.76540,1.36228,1.02039,-0.51156,-1.41852,1.30020,-1.13168,0.08653,0.22709,1.10621,-1.28443,-2.16981,1.18466,2.66253,-1.45743,1.44157,-0.55669,0.62800,0.85812,-0.14393,0
1.12958,0.54572,-2.39024,-0.08099,-1.07585,-0.62703,2.90659,3.80884,2.05099,-1.24328,0.92978,2.61266,-2.87080,1.02894,1.78553,0.99945,-0.10830,5.11425,-1.78342,0.87390,1.16041,-0.53269,1.36630,1.77583,-0.30195,-1.47557,0.95597,0.31831,1
0.45356,-0.57167,-0.57400,-0.53506,-0.37804,-0.87722,-0.97250,-0.60383,-1.39427,0.98063,-1.41150,0.47701,-1.17531,0.23352,-1.17473,-0.49883,-0.46801,-1.61158,-0.99214,-0.69005,1.11137,-0.39331,0.12133,-0.00168,-0.15945,1.02158,-1.45281,0.40905,0
-0.01878,-0.80715,1.28396,-0.95783,-1.83948,0.04922,1.39089,0.34880,1.04777,0.14161,-1.10874,-0.05823,0.13014,0.69728,0.22483,-0.87664,-1.75918,0.00354,0.81824,-0.45253,2.21687,0.53949,0.72924,-0.24374,-0.85092,-1.06770,-0.35614,0.05279,0
-0.23164,-0.61850,-1.56745,-1.44706,-1.56852,0.30645,-0.09703,0.04087,-0.35332,-0.25625,0.86391,-0.44928,1.51895,-1.55540,-0.00413,0.67722,-0.13273,-0.31095,1.31571,0.48451,-0.92381,0.65102,0.32313,0.62627,1.09425,0.35565,-1.42240,-0.25672,0
0.64340,-1.22741,-0.37141,-0.61350,-0.15756,0.38994,-1.58771,-0.73718,0.74850,0.86158,-0.61849,-1.36699,0.08002,-0.67688,0.65469,0.94359,-0.56851,0.00560,-2.54955,0.28873,-0.18748,-0.39223,0.77939,-0.51328,-0.29664,-0.73373,-1.60961,0.20374,0
-0.84467,0.11172,0.78647,-0.50961,-0.06028,0.89846,-1.69069,0.83164,1.81873,-0.46159,-1.46554,0.18146,-0.58208,0.73917,-0.38820,0.71247,0.27369,-1.75781,1.94686,-0.57281,-0.30991,0.53638,0.51004,0.07830,-1.31667,-0.09152,0.83158,-0.02441,0
-0.63556,-0.95226,-1.11383,-0.08086,-0.01666,-0.63935,-0.56127,-0.78354,-0.57810,-0.24878,-1.51597,0.83797,0.32687,-1.87153,1.10001,-0.15574,0.10175,-0.53703,1.50646,0.78463,0.18412,-0.67963,0.65885,-0.71767,-2.45974,0.32443,0.01901,0.99712,0
0.71751,-1.57708,0.79296,1.35630,-1.36104,0.63964,-0.08849,-0.64789,0.45704,0.31699,-0.34533,-0.41175,1.78480,-0.36172,2.33987,-2.74243,1.75662,0.62155,0.08622,-1.33815,0.10506,-0.62696,-0.29943,-0.77770,-1.81516,2.32367,-1.31960,0.62361,0
-2.25658,1.13262,-0.47086,0.05561,-0.01992,0.81481,-0.95732,0.38973,0.23420,0.57971,1.02981,-0.13191,-0.14830,1.07044,-0.01672,-0.42510,0.09967,0.42433,-0.75155,-0.47629,-0.59073,0.96146,0.80879,0.50202,-0.84723,0.59741,-2.64058,-0.70927,1
0.63119,-1.06748,-1.46456,-1.42295,-0.09711,-0.89376,0.59996,-1.58768,0.01893,1.08570,-0.06153,-0.82693,-1.57908,1.95151,-2.00796,1.31197,-0.06934,0.18327,-0.43106,1.04624,0.48074,-1.41810,0.92605,-0.73202,0.64299,0.01765,0.12519,-0.05419,0
-0.02990,-0.48599,-0.77770,-0.63928,-0.89188,-0.23187,0.49448,-1.36921,-0.49088,0.86574,-0.29727,-0.74887,-0.64113,0.40941,-0.81148,0.23204,-1.05221,-0.31166,-0.28303,-0.23608,0.05962,-1.03558,0.92783,-0.65243,-0.50148,1.97636,-0.64301,1.03162,0
1.51120,1.84029,-0.13726,-1.26810,0.16340,-0.60571,1.00705,1.16689,1.24648,-2.68546,-0.94393,-0.69110,0.07494,0.20662,-0.15186,-0.05597,-0.12184,1.06579,-1.00791,0.84787,1.36118,-0.16628,1.44265,0.00267,-0.03691,-1.05993,1.27906,-0.64210,1
0.36239,-1.19913,-0.98182,-1.54094,0.49441,-0.29340,0.69406,-1.49577,0.15829,1.26268,0.57183,-1.00407,-0.97723,1.40018,-0.93278,0.40999,-0.30651,0.63631,0.71382,-0.32726,0.36851,-1.21464,0.03636,0.86920,0.87289,-0.81970,0.30548,0.93267,0
-0.26581,0.29800,-1.27040,1.54927,-0.13726,0.05641,-0.12395,-2.62680,-0.70443,-0.18244,0.75053,-1.17215,0.57085,0.44908,1.01439,-0.00537,0.97093,-0.03125,1.28729,-0.51365,-0.34639,0.00223,-0.58039,-0.35261,-0.09721,0.13995,-0.47407,-1.48497,1
-3.12934,3.01764,-0.68778,-0.18073,-0.08070,1.46660,-3.34536,0.40015,-1.17469,4.96718,-0.97411,-0.48028,3.75610,1.75338,-1.74836,0.31540,0.31836,1.66194,1.47497,0.54805,-0.86145,-0.95033,0.48488,0.95626,-0.49081,-2.06012,1.81532,2.36859,1
-0.56373,0.93773,0.38382,-0.45951,-0.19540,0.29879,-0.41919,-1.97640,-0.15359,0.50111,0.20123,0.05787,-0.67975,0.03563,1.33884,-0.19374,0.92133,-0.16419,1.15291,0.07830,-0.55191,0.23923,-0.71625,0.34504,0.61791,-0.36178,-1.38673,-1.21832,1
0.42979,-1.02151,-0.14974,-0.23795,-0.12984,-0.01980,-1.65485,-0.79379,-1.33199,-0.42805,-1.66215,2.01969,-0.12445,-0.33094,1.53531,-0.53373,-0.39173,1.96057,-1.20047,-1.18542,0.85902,0.62354,0.32402,0.35554,-1.06846,-0.27059,1.16416,-0.13134,0
